GaussianMLPPolicy/KLBefore,MetaTest/pick-place-v2/MaxReward,pick-place-v2/AverageReturn,MetaTest/Average/EpisodeMeanGraspReward,Average/TerminationRate,MetaTest/pick-place-v2/MinReward,MetaTest/Average/MinReturn,MetaTest/pick-place-v2/AverageReturn,MetaTest/Average/Iteration,Average/MinReturn,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/StdReturn,MetaTest/pick-place-v2/GraspSuccessRate,MetaTest/pick-place-v2/NearObject,MetaTest/Average/NearObject,Average/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,GaussianMLPPolicy/LossAfter,Average/NumEpisodes,Average/StdReturn,MetaTest/pick-place-v2/MinReturn,MetaTest/Average/SuccessRate,MetaTest/Average/MinReward,MetaTest/Average/GraspSuccessRate,Average/MaxReward,MetaTest/Average/TerminationRate,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/StdReturn,TotalEnvSteps,MetaTest/Average/AverageReturn,Average/EpisodeMeanInPlaceReward,Average/MinReward,MetaTest/pick-place-v2/AverageDiscountedReturn,pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/MaxReturn,pick-place-v2/NumEpisodes,Iteration,pick-place-v2/GraspSuccessRate,pick-place-v2/EpisodeMeanMaxInPlaceReward,Average/EpisodeMeanMinGraspReward,pick-place-v2/MinReturn,pick-place-v2/EpisodeMeanMinInPlaceReward,GaussianMLPPolicy/Entropy,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/Iteration,MetaTest/Average/AverageDiscountedReturn,pick-place-v2/Iteration,MetaTest/Average/EpisodeMeanMinGraspReward,Average/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/SuccessRate,MetaTest/Average/EpisodeMeanMaxGraspReward,Average/NearObject,MetaTest/pick-place-v2/MaxReturn,MetaTest/Average/EpisodeMeanInPlaceReward,pick-place-v2/TerminationRate,pick-place-v2/NearObject,pick-place-v2/MinReward,Average/Iteration,GaussianMLPPolicy/LossBefore,pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/TerminationRate,Average/GraspSuccessRate,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,MetaTest/Average/NumEpisodes,pick-place-v2/AverageDiscountedReturn,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/MaxReturn,MetaTest/Average/EpisodeMeanMinInPlaceReward,Average/AverageDiscountedReturn,GaussianMLPPolicy/dLoss,Average/MaxReturn,Average/SuccessRate,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,GaussianMLPPolicy/KLAfter,pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/Average/MaxReward,Average/AverageReturn,pick-place-v2/SuccessRate,MetaTest/pick-place-v2/NumEpisodes,MetaTest/pick-place-v2/EpisodeMeanGraspReward,pick-place-v2/MaxReward,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/pick-place-v2/StdReturn
0.0,0.020269379908749535,5.36168172389416,0.009471608750253128,0.0,9.536346548838294e-06,4.387692368749285,4.387692368749285,116,2.581935223294435,0.13116334333079083,0.9551135542626453,0.0,0.0,0.0,0.011610995284881959,0.13116334333079083,1.9912452697753906,200,0.9551135542626453,4.387692368749285,0.0,9.536346548838294e-06,0.0,0.038563559454977324,0.0,0.14681042490030002,0.0,23400000,4.387692368749285,0.1468475872758109,1.4855459592965636e-09,4.387692368749292,0.011610995284881959,4.387692368749285,200,116,0.0,0.14715089652718402,5.426117548394971e-05,2.581935223294435,0.14681042490030002,5.198080539703369,0.1468475872758109,116,4.387692368749292,116,9.53695059299919e-06,0.030335173409658342,0.0,0.02342196100561968,0.0,4.387692368749285,0.13087379546195355,0.0,0.0,1.4855459592965636e-09,116,1.9912621974945068,0.030335173409658342,0.0,0.0,0.1308561093700961,1,0.8410913077129422,0.14715089652718402,0.13087379546195355,7.351491779148399,0.1308561093700961,0.8410913077129422,1.6927719116210938e-05,7.351491779148399,0.0,9.53695059299919e-06,0.0007063804659992456,5.426117548394971e-05,0.020269379908749535,5.36168172389416,0.0,1,0.009471608750253128,0.038563559454977324,0.02342196100561968,0.0
0.0,0.03486144773715548,5.505716151047334,0.011401774315252439,0.0,2.9490118721298286e-05,5.233013764406015,5.233013764406015,117,3.0865046261758238,0.1317315027870423,1.1410439421750187,0.0,0.0,0.0,0.011989593833292213,0.1317315027870423,2.0827152729034424,200,1.1410439421750187,5.233013764406015,0.0,2.9490118721298286e-05,0.0,0.04111997291257284,0.0,0.14136129553477145,0.0,23600000,5.233013764406015,0.14139377989436958,1.7274688911237305e-11,5.233013764406013,0.011989593833292213,5.233013764406015,200,117,0.0,0.1416522487592281,6.447622307562951e-05,3.0865046261758238,0.14136129553477145,5.188962459564209,0.14139377989436958,117,5.233013764406013,117,2.9495862426361524e-05,0.03552107779552569,0.0,0.04528431362799235,0.0,5.233013764406015,0.13152052033202388,0.0,0.0,1.7274688911237305e-11,117,2.082728385925293,0.03552107779552569,0.0,0.0,0.13149876592190507,1,0.8969537507340639,0.1416522487592281,0.13152052033202388,7.926951689940822,0.13149876592190507,0.8969537507340639,1.3113021850585938e-05,7.926951689940822,0.0,2.9495862426361524e-05,0.0011216021375730634,6.447622307562951e-05,0.03486144773715548,5.505716151047334,0.0,1,0.011401774315252439,0.04111997291257284,0.04528431362799235,0.0
0.0,0.019649643002416377,5.016888030879971,0.009343533666238385,0.0,5.486907771327153e-06,4.372536427097272,4.372536427097272,118,2.659706431647564,0.13934096326294834,1.1503045283209872,0.0,0.0,0.0,0.010841324749595102,0.13934096326294834,1.7070039510726929,200,1.1503045283209872,4.372536427097272,0.0,5.486907771327153e-06,0.0,0.040518821989557204,0.0,0.14698415344036517,0.0,23800000,4.372536427097272,0.14701882826887944,7.122278299903775e-10,4.372536427097274,0.010841324749595102,4.372536427097272,200,118,0.0,0.14728935587108402,6.200869161777993e-05,2.659706431647564,0.14698415344036517,5.2139177322387695,0.14701882826887944,118,4.372536427097274,118,5.487094326344538e-06,0.0351423017477277,0.0,0.02237375729164992,0.0,4.372536427097272,0.1389569221804206,0.0,0.0,7.122278299903775e-10,118,1.7070553302764893,0.0351423017477277,0.0,0.0,0.13894303352367587,1,0.8052346685485567,0.14728935587108402,0.1389569221804206,7.637343533374426,0.13894303352367587,0.8052346685485567,5.137920379638672e-05,7.637343533374426,0.0,5.487094326344538e-06,0.0010799808660522103,6.200869161777993e-05,0.019649643002416377,5.016888030879971,0.0,1,0.009343533666238385,0.040518821989557204,0.02237375729164992,0.0
0.0,0.03301899099441596,5.059235038259909,0.013180801520782772,0.0,0.00012870763832755145,5.976793082739731,5.976793082739731,119,2.5877761046883236,0.12847140176621186,1.1341480586748816,0.0,0.0,0.0,0.01094736878323168,0.12847140176621186,1.740143060684204,200,1.1341480586748816,5.976793082739731,0.0,0.00012870763832755145,0.0,0.03775249652268572,0.0,0.14538632322673942,0.0,24000000,5.976793082739731,0.1454220645219082,1.1047094001739805e-10,5.97679308273973,0.01094736878323168,5.976793082739731,200,119,0.0,0.14575046660337312,4.7420680321420343e-05,2.5877761046883236,0.14538632322673942,5.199379920959473,0.1454220645219082,119,5.97679308273973,119,0.0001288203692995592,0.028462903237320657,0.0,0.0425743934430563,0.0,5.976793082739731,0.1282289431909002,0.0,0.0,1.1047094001739805e-10,119,1.7401478290557861,0.028462903237320657,0.0,0.0,0.12821886175493002,1,0.7861306087339719,0.14575046660337312,0.1282289431909002,7.33164865732182,0.12821886175493002,0.7861306087339719,4.76837158203125e-06,7.33164865732182,0.0,0.0001288203692995592,0.001092280144803226,4.7420680321420343e-05,0.03301899099441596,5.059235038259909,0.0,1,0.013180801520782772,0.03775249652268572,0.0425743934430563,0.0
0.0,0.01788225400389636,5.367450344304342,0.005527040614077598,0.0,2.7577745427541085e-05,2.666216025325337,2.666216025325337,120,3.0958359317986037,0.1447568529708589,0.9101588611464669,0.0,0.0,0.0,0.011674283776556313,0.1447568529708589,2.0026192665100098,200,0.9101588611464669,2.666216025325337,0.0,2.7577745427541085e-05,0.0,0.03967421878615329,0.0,0.14216142887569616,0.0,24200000,2.666216025325337,0.14219577592856425,7.438063494983856e-12,2.6662160253253364,0.011674283776556313,2.666216025325337,200,120,0.0,0.14248243554597992,6.876655809724316e-05,3.0958359317986037,0.14216142887569616,5.193165302276611,0.14219577592856425,120,2.6662160253253364,120,2.758224499841783e-05,0.03388632520369045,0.0,0.01999824112106816,0.0,2.666216025325337,0.1446197823260922,0.0,0.0,7.438063494983856e-12,120,2.002659320831299,0.03388632520369045,0.0,0.0,0.14457208914936198,1,0.8259613025115745,0.14248243554597992,0.1446197823260922,7.078644087818726,0.14457208914936198,0.8259613025115745,4.00543212890625e-05,7.078644087818726,0.0,2.758224499841783e-05,0.0006855035317130387,6.876655809724316e-05,0.01788225400389636,5.367450344304342,0.0,1,0.005527040614077598,0.03967421878615329,0.01999824112106816,0.0
0.0,0.018383495703087845,5.094808457728806,0.013082818522001683,0.0,1.785177612472912e-07,6.043964840550646,6.043964840550646,121,2.6200456936500847,0.1578857541195194,1.04408923215037,0.0,0.0,0.0,0.011026195719350622,0.1578857541195194,1.7742455005645752,200,1.04408923215037,6.043964840550646,0.0,1.785177612472912e-07,0.0,0.038991455844980906,0.0,0.14438306015008245,0.0,24400000,6.043964840550646,0.14441532329587492,8.712739997672616e-09,6.043964840550639,0.011026195719350622,6.043964840550646,200,121,0.0,0.14474619787511464,5.351645266064788e-05,2.6200456936500847,0.14438306015008245,5.188460350036621,0.14441532329587492,121,6.043964840550639,121,1.7851793199402471e-07,0.029386262146514047,0.0,0.02039144285547051,0.0,6.043964840550646,0.15730187934885353,0.0,0.0,8.712739997672616e-09,121,1.7742526531219482,0.029386262146514047,0.0,0.0,0.1572565096958338,1,0.795456126421103,0.14474619787511464,0.15730187934885353,6.840398499816602,0.1572565096958338,0.795456126421103,7.152557373046875e-06,6.840398499816602,0.0,1.7851793199402471e-07,0.0007011044071987271,5.351645266064788e-05,0.018383495703087845,5.094808457728806,0.0,1,0.013082818522001683,0.038991455844980906,0.02039144285547051,0.0
0.0,0.017695174062010714,5.357937377254707,0.012232140428182436,0.0,0.0001546714198669605,5.568561744052033,5.568561744052033,122,2.8057971105519313,0.13830249877352502,1.1268730658949806,0.0,0.0,0.0,0.01161797832433606,0.13830249877352502,2.0040838718414307,200,1.1268730658949806,5.568561744052033,0.0,0.0001546714198669605,0.0,0.040236763329236966,0.0,0.14848865229658417,0.0,24600000,5.568561744052033,0.1485246109210108,7.230341189501942e-10,5.568561744052032,0.01161797832433606,5.568561744052033,200,122,0.0,0.14877365985426813,6.34784922910278e-05,2.8057971105519313,0.14848865229658417,5.185567378997803,0.1485246109210108,122,5.568561744052032,122,0.00015482105904828376,0.036593586593518156,0.0,0.019895027646443495,0.0,5.568561744052033,0.13795532810755223,0.0,0.0,7.230341189501942e-10,122,2.0041258335113525,0.036593586593518156,0.0,0.0,0.13792895230303714,1,0.8414628363202287,0.14877365985426813,0.13795532810755223,7.577223986656073,0.13792895230303714,0.8414628363202287,4.1961669921875e-05,7.577223986656073,0.0,0.00015482105904828376,0.0006932383985258639,6.34784922910278e-05,0.017695174062010714,5.357937377254707,0.0,1,0.012232140428182436,0.040236763329236966,0.019895027646443495,0.0
0.0,0.02498601306941679,5.321480589635748,0.01206978128658704,0.0,3.7132335382839485e-06,5.62735019333295,5.62735019333295,123,2.502093888701984,0.16128862172190933,0.9882029095629459,0.0,0.0,0.0,0.011517909482557077,0.16128862172190933,1.9497772455215454,200,0.9882029095629459,5.62735019333295,0.0,3.7132335382839485e-06,0.0,0.03928433661161551,0.0,0.14710123734881322,0.0,24800000,5.62735019333295,0.14713836102275793,3.5070725937402274e-11,5.627350193332949,0.011517909482557077,5.62735019333295,200,123,0.0,0.1474127104664275,5.1714583846854936e-05,2.502093888701984,0.14710123734881322,5.169742584228516,0.14713836102275793,123,5.627350193332949,123,3.713305478337998e-06,0.031609018439581214,0.0,0.02873059011337168,0.0,5.62735019333295,0.16085259467309967,0.0,0.0,3.5070725937402274e-11,123,1.949833631515503,0.031609018439581214,0.0,0.0,0.16079310341202196,1,0.8408056816242945,0.1474127104664275,0.16085259467309967,7.509722229183044,0.16079310341202196,0.8408056816242945,5.638599395751953e-05,7.509722229183044,0.0,3.713305478337998e-06,0.0006936986465007067,5.1714583846854936e-05,0.02498601306941679,5.321480589635748,0.0,1,0.01206978128658704,0.03928433661161551,0.02873059011337168,0.0
0.0,0.035585438602265804,5.349503238291404,0.014392124094162509,0.0,7.84310170846968e-06,6.555429015274794,6.555429015274794,124,2.62367507174409,0.14123641622744096,0.9708698469006302,0.0,0.0,0.0,0.011620194861288504,0.14123641622744096,1.9660215377807617,200,0.9708698469006302,6.555429015274794,0.0,7.84310170846968e-06,0.0,0.03995385970780542,0.0,0.14298769880148351,0.0,25000000,6.555429015274794,0.14301742891513863,2.1959043690332977e-09,6.555429015274798,0.011620194861288504,6.555429015274794,200,124,0.0,0.14330612584356595,6.730794815599268e-05,2.62367507174409,0.14298769880148351,5.156327247619629,0.14301742891513863,124,6.555429015274798,124,7.843476686298975e-06,0.035746195092975296,0.0,0.045439346977331936,0.0,6.555429015274794,0.1409485927729964,0.0,0.0,2.1959043690332977e-09,124,1.966037392616272,0.035746195092975296,0.0,0.0,0.14093094319428054,1,0.8375847348433435,0.14330612584356595,0.1409485927729964,7.073305977072036,0.14093094319428054,0.8375847348433435,1.5854835510253906e-05,7.073305977072036,0.0,7.843476686298975e-06,0.0007127934950403869,6.730794815599268e-05,0.035585438602265804,5.349503238291404,0.0,1,0.014392124094162509,0.03995385970780542,0.045439346977331936,0.0
0.0,0.020646355061553552,5.404807846970958,0.009695384300406786,0.0,2.612338055599667e-05,4.538174337729393,4.538174337729393,125,2.6542163715027574,0.14149441303667223,1.0603566703484266,0.0,0.0,0.0,0.011735130388591855,0.14149441303667223,2.0218966007232666,200,1.0603566703484266,4.538174337729393,0.0,2.612338055599667e-05,0.0,0.03979817016729868,0.0,0.14431508317241332,0.0,25200000,4.538174337729393,0.14434587890651077,2.536196549014311e-08,4.5381743377293935,0.011735130388591855,4.538174337729393,200,125,0.0,0.14462091810587996,5.844573288412152e-05,2.6542163715027574,0.14431508317241332,5.145865440368652,0.14434587890651077,125,4.5381743377293935,125,2.6127521805815336e-05,0.032188244806561885,0.0,0.023612046567141887,0.0,4.538174337729393,0.14118195827703967,0.0,0.0,2.536196549014311e-08,125,2.021940231323242,0.032188244806561885,0.0,0.0,0.14115818825789253,1,0.841239768401816,0.14462091810587996,0.14118195827703967,7.093376385090984,0.14115818825789253,0.841239768401816,4.363059997558594e-05,7.093376385090984,0.0,2.6127521805815336e-05,0.0011016278294846416,5.844573288412152e-05,0.020646355061553552,5.404807846970958,0.0,1,0.009695384300406786,0.03979817016729868,0.023612046567141887,0.0
0.0,0.02831757808199298,5.088681416080486,0.011854209289106457,0.0,0.0001743357774715586,5.3856683911165035,5.3856683911165035,126,2.1877045765653116,0.12947063060307937,1.1379083945422481,0.0,0.0,0.0,0.011049532808006673,0.12947063060307937,1.7599694728851318,200,1.1379083945422481,5.3856683911165035,0.0,0.0001743357774715586,0.0,0.03905887255481176,0.0,0.14341217852195484,0.0,25400000,5.3856683911165035,0.1434489318311829,9.981472327992525e-12,5.385668391116501,0.011049532808006673,5.3856683911165035,200,126,0.0,0.14373880960419558,6.267801650855239e-05,2.1877045765653116,0.14341217852195484,5.127823352813721,0.1434489318311829,126,5.385668391116501,126,0.00017454085182421128,0.032518881389163055,0.0,0.03499507202009495,0.0,5.3856683911165035,0.1292133654399113,0.0,0.0,9.981472327992525e-12,126,1.7600027322769165,0.032518881389163055,0.0,0.0,0.12920281974970005,1,0.7757642229405388,0.14373880960419558,0.1292133654399113,7.007927640906872,0.12920281974970005,0.7757642229405388,3.325939178466797e-05,7.007927640906872,0.0,0.00017454085182421128,0.0007221008418127894,6.267801650855239e-05,0.02831757808199298,5.088681416080486,0.0,1,0.011854209289106457,0.03905887255481176,0.03499507202009495,0.0
0.0,0.018001980432704574,5.077383080187801,0.008600397094528589,0.0,2.9522105873867724e-05,4.070091481946009,4.070091481946009,127,2.656267546197947,0.15302120978921108,1.0788356017225613,0.0,0.0,0.0,0.010963956962624874,0.15302120978921108,1.7164382934570312,200,1.0788356017225613,4.070091481946009,0.0,2.9522105873867724e-05,0.0,0.03945640734336325,0.0,0.1458439004520838,0.0,25600000,4.070091481946009,0.14587712384441343,7.519688181388602e-09,4.070091481946008,0.010963956962624874,4.070091481946009,200,127,0.0,0.14618706908572998,6.547660101324733e-05,2.656267546197947,0.1458439004520838,5.1381025314331055,0.14587712384441343,127,4.070091481946008,127,2.9526941614713625e-05,0.03507892108126089,0.0,0.019999392493145723,0.0,4.070091481946009,0.15273629948895698,0.0,0.0,7.519688181388602e-09,127,1.716444730758667,0.03507892108126089,0.0,0.0,0.15269282735214415,1,0.8128615464429828,0.14618706908572998,0.15273629948895698,7.246675498272629,0.15269282735214415,0.8128615464429828,6.4373016357421875e-06,7.246675498272629,0.0,2.9526941614713625e-05,0.000684817845467478,6.547660101324733e-05,0.018001980432704574,5.077383080187801,0.0,1,0.008600397094528589,0.03945640734336325,0.019999392493145723,0.0
0.0,0.035812747088839074,4.909644692153055,0.01138638825323832,0.0,5.191105738055067e-05,5.267662097623299,5.267662097623299,128,2.398934006146809,0.135915725058903,1.118929028995442,0.0,0.0,0.0,0.010611450263118938,0.135915725058903,1.6036932468414307,200,1.118929028995442,5.267662097623299,0.0,5.191105738055067e-05,0.0,0.039184023612832054,0.0,0.1449320694214475,0.0,25800000,5.267662097623299,0.1449653899810352,4.198119284040327e-11,5.267662097623303,0.010611450263118938,5.267662097623299,200,128,0.0,0.1452329298161998,7.929501571964315e-05,2.398934006146809,0.1449320694214475,5.1202192306518555,0.1449653899810352,128,5.267662097623303,128,5.1928234950519464e-05,0.034399042266302804,0.0,0.04639554903763861,0.0,5.267662097623299,0.1356374588523693,0.0,0.0,4.198119284040327e-11,128,1.60372793674469,0.034399042266302804,0.0,0.0,0.13560925306694918,1,0.7626592266084168,0.1452329298161998,0.1356374588523693,6.983251725924949,0.13560925306694918,0.7626592266084168,3.4689903259277344e-05,6.983251725924949,0.0,5.1928234950519464e-05,0.0006995191797614098,7.929501571964315e-05,0.035812747088839074,4.909644692153055,0.0,1,0.01138638825323832,0.039184023612832054,0.04639554903763861,0.0
0.0,0.026832018952611236,5.512158653106999,0.013444321039136198,0.0,1.6285509583662862e-06,6.085320109079051,6.085320109079051,129,2.777928935879552,0.13237321601903249,0.7808802254656767,0.0,0.0,0.0,0.011961316422938982,0.13237321601903249,2.0903992652893066,200,0.7808802254656767,6.085320109079051,0.0,1.6285509583662862e-06,0.0,0.039440172235776526,0.0,0.14459302945098215,0.0,26000000,6.085320109079051,0.14462754954080567,6.343600798628204e-10,6.08532010907905,0.011961316422938982,6.085320109079051,200,129,0.0,0.144938955344408,5.975129971612869e-05,2.777928935879552,0.14459302945098215,5.130359172821045,0.14462754954080567,129,6.08532010907905,129,1.6285683916900176e-06,0.03192222162674105,0.0,0.03257829008772289,0.0,6.085320109079051,0.13204221652909348,0.0,0.0,6.343600798628204e-10,129,2.090420961380005,0.03192222162674105,0.0,0.0,0.13202086282418501,1,0.8347547064301227,0.144938955344408,0.13204221652909348,6.874360381698479,0.13202086282418501,0.8347547064301227,2.1696090698242188e-05,6.874360381698479,0.0,1.6285683916900176e-06,0.0004476587346289307,5.975129971612869e-05,0.026832018952611236,5.512158653106999,0.0,1,0.013444321039136198,0.039440172235776526,0.03257829008772289,0.0
0.0,0.03738173435478174,5.416844446120413,0.011664761312901476,0.0,3.486311208382689e-05,5.328543974596414,5.328543974596414,130,3.3568917369647515,0.12612820248089116,0.783088464267757,0.0,0.0,0.0,0.011741548480947881,0.12612820248089116,2.0082297325134277,200,0.783088464267757,5.328543974596414,0.0,3.486311208382689e-05,0.0,0.03938000551443739,0.0,0.14590633389128765,0.0,26200000,5.328543974596414,0.1459430968686887,2.0444667068570443e-10,5.328543974596402,0.011741548480947881,5.328543974596414,200,130,0.0,0.14624986620983116,6.740834259732416e-05,3.3568917369647515,0.14590633389128765,5.118869304656982,0.1459430968686887,130,5.328543974596402,130,3.487155153285364e-05,0.0339607833149867,0.0,0.050459632070037334,0.0,5.328543974596414,0.1259196703454015,0.0,0.0,2.0444667068570443e-10,130,2.008235216140747,0.0339607833149867,0.0,0.0,0.1259054921076957,1,0.8264760769643459,0.14624986620983116,0.1259196703454015,6.978912675681233,0.1259054921076957,0.8264760769643459,5.4836273193359375e-06,6.978912675681233,0.0,3.487155153285364e-05,0.0007024896331131458,6.740834259732416e-05,0.03738173435478174,5.416844446120413,0.0,1,0.011664761312901476,0.03938000551443739,0.050459632070037334,0.0
0.0,0.01782477188686148,5.243172532168295,0.013925531827728904,0.0,0.00012329907828502148,6.426901461941128,6.426901461941128,131,2.7528892270351286,0.16434445182646126,0.97900913632735,0.0,0.0,0.0,0.011348332127879335,0.16434445182646126,1.846658706665039,200,0.97900913632735,6.426901461941128,0.0,0.00012329907828502148,0.0,0.039253939312689654,0.0,0.1461669535596913,0.0,26400000,6.426901461941128,0.14620274912277906,2.0215345846818876e-10,6.426901461941126,0.011348332127879335,6.426901461941128,200,131,0.0,0.14647673226419908,7.408390752943812e-05,2.7528892270351286,0.1461669535596913,5.102355480194092,0.14620274912277906,131,6.426901461941126,131,0.00012337656872849645,0.03333892227542519,0.0,0.01960497833748422,0.0,6.426901461941128,0.16409486650150337,0.0,0.0,2.0215345846818876e-10,131,1.8466600179672241,0.03333892227542519,0.0,0.0,0.16403259154891905,1,0.8086646303449624,0.14647673226419908,0.16409486650150337,7.089595765124711,0.16403259154891905,0.8086646303449624,1.3113021850585938e-06,7.089595765124711,0.0,0.00012337656872849645,0.0006955598364584148,7.408390752943812e-05,0.01782477188686148,5.243172532168295,0.0,1,0.013925531827728904,0.039253939312689654,0.01960497833748422,0.0
0.0,0.030896902313593076,5.467836907656277,0.008331532509701159,0.0,9.944102594840482e-06,3.8905470514521134,3.8905470514521134,132,3.133896054941887,0.1396219091406316,0.9172948870715352,0.0,0.0,0.0,0.011893533591242336,0.1396219091406316,2.031712055206299,200,0.9172948870715352,3.8905470514521134,0.0,9.944102594840482e-06,0.0,0.04178420391916324,0.0,0.14090174241368308,0.0,26600000,3.8905470514521134,0.14093452910296855,4.7897945355769365e-09,3.8905470514521117,0.011893533591242336,3.8905470514521134,200,132,0.0,0.14123990869302305,7.12994167770081e-05,3.133896054941887,0.14090174241368308,5.1076273918151855,0.14093452910296855,132,3.8905470514521117,132,9.944713418564377e-06,0.033909128003656405,0.0,0.0381827017521864,0.0,3.8905470514521134,0.1393250726886723,0.0,0.0,4.7897945355769365e-09,132,2.0317325592041016,0.033909128003656405,0.0,0.0,0.13928507847726998,1,0.8530637419828736,0.14123990869302305,0.1393250726886723,7.262273171898749,0.13928507847726998,0.8530637419828736,2.0503997802734375e-05,7.262273171898749,0.0,9.944713418564377e-06,0.0006934397388249636,7.12994167770081e-05,0.030896902313593076,5.467836907656277,0.0,1,0.008331532509701159,0.04178420391916324,0.0381827017521864,0.0
0.0,0.03476953203148631,5.475810861348343,0.013966235648214854,0.0,1.1799496840207857e-06,6.3614586377463755,6.3614586377463755,133,2.205797886164413,0.14585880318253397,1.0880382627403262,0.0,0.0,0.0,0.011857644349568373,0.14585880318253397,2.0572896003723145,200,1.0880382627403262,6.3614586377463755,0.0,1.1799496840207857e-06,0.0,0.03927853519401335,0.0,0.15101354799784492,0.0,26800000,6.3614586377463755,0.151057350223604,3.436369263249361e-09,6.3614586377463676,0.011857644349568373,6.3614586377463755,200,133,0.0,0.15134883739015603,7.793375653572324e-05,2.205797886164413,0.15101354799784492,5.116082191467285,0.151057350223604,133,6.3614586377463676,133,1.179957857283585e-06,0.0346556414239872,0.0,0.043682903442140805,0.0,6.3614586377463755,0.14555744162212464,0.0,0.0,3.436369263249361e-09,133,2.057340145111084,0.0346556414239872,0.0,0.0,0.14553575447709793,1,0.8514799765785986,0.15134883739015603,0.14555744162212464,7.161638578062348,0.14553575447709793,0.8514799765785986,5.054473876953125e-05,7.161638578062348,0.0,1.179957857283585e-06,0.0006785860750824213,7.793375653572324e-05,0.03476953203148631,5.475810861348343,0.0,1,0.013966235648214854,0.03927853519401335,0.043682903442140805,0.0
0.0,0.026417340714343224,5.362094218639317,0.007946299117376647,0.0,3.522649455058705e-07,3.7652979506010227,3.7652979506010227,134,2.5965399452550404,0.14516190254804395,0.817164866868115,0.0,0.0,0.0,0.011648112634450387,0.14516190254804395,1.9577840566635132,200,0.817164866868115,3.7652979506010227,0.0,3.522649455058705e-07,0.0,0.04001126625255798,0.0,0.1403706958027606,0.0,27000000,3.7652979506010227,0.14039786584037178,2.2726730641606272e-09,3.765297950601024,0.011648112634450387,3.7652979506010227,200,134,0.0,0.14069461554379337,6.473231096240558e-05,2.5965399452550404,0.1403706958027606,5.1023101806640625,0.14039786584037178,134,3.765297950601024,134,3.5226567859730287e-07,0.03370670468940644,0.0,0.03130148920007755,0.0,3.7652979506010227,0.144784687050271,0.0,0.0,2.2726730641606272e-09,134,1.957792043685913,0.03370670468940644,0.0,0.0,0.1447604311350227,1,0.8277111045070589,0.14069461554379337,0.144784687050271,6.96685295632812,0.1447604311350227,0.8277111045070589,7.987022399902344e-06,6.96685295632812,0.0,3.5226567859730287e-07,0.0011044115526601672,6.473231096240558e-05,0.026417340714343224,5.362094218639317,0.0,1,0.007946299117376647,0.04001126625255798,0.03130148920007755,0.0
0.0,0.026272622664508707,5.1567513154033335,0.011255066575537558,0.0,8.798670686142219e-05,5.208971104231331,5.208971104231331,135,2.655068647206735,0.14494470328170686,1.044438113892519,0.0,0.0,0.0,0.011184891984448261,0.14494470328170686,1.737181305885315,200,1.044438113892519,5.208971104231331,0.0,8.798670686142219e-05,0.0,0.042531627488119346,0.0,0.1418240667221603,0.0,27200000,5.208971104231331,0.14185680814014912,5.5534799340520795e-11,5.208971104231336,0.011184891984448261,5.208971104231331,200,135,0.0,0.14213820935708646,8.17346150063548e-05,2.655068647206735,0.1418240667221603,5.085205078125,0.14185680814014912,135,5.208971104231336,135,8.803254098241577e-05,0.037172705514864644,0.0,0.03110733147232847,0.0,5.208971104231331,0.14459782721794276,0.0,0.0,5.5534799340520795e-11,135,1.7371978759765625,0.037172705514864644,0.0,0.0,0.14455870407004,1,0.8331864970336276,0.14213820935708646,0.14459782721794276,7.032744675408066,0.14455870407004,0.8331864970336276,1.6570091247558594e-05,7.032744675408066,0.0,8.803254098241577e-05,0.001101061818189919,8.17346150063548e-05,0.026272622664508707,5.1567513154033335,0.0,1,0.011255066575537558,0.042531627488119346,0.03110733147232847,0.0
