MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanMinInPlaceReward,Average/NumEpisodes,pick-place-v2/MinReward,pick-place-v2/MinReturn,pick-place-v2/SuccessRate,MetaTest/pick-place-v2/MinReward,MetaTest/Average/MinReturn,pick-place-v2/NumEpisodes,MetaTest/pick-place-v2/Iteration,pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/GraspSuccessRate,MetaTest/Average/MinReward,Average/EpisodeMeanGraspReward,policy/LossBefore,MetaTest/pick-place-v2/NumEpisodes,MetaTest/pick-place-v2/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMaxInPlaceReward,policy/dLoss,pick-place-v2/AverageDiscountedReturn,pick-place-v2/AverageReturn,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,LinearFeatureBaseline/ExplainedVariance,MetaTest/pick-place-v2/TerminationRate,MetaTest/Average/NumEpisodes,MetaTest/Average/EpisodeMeanMinInPlaceReward,policy/Entropy,MetaTest/Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanInPlaceReward,Average/MinReturn,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/Average/TerminationRate,pick-place-v2/EpisodeMeanMinGraspReward,pick-place-v2/EpisodeMeanMinInPlaceReward,Average/EpisodeMeanInPlaceReward,policy/LossAfter,MetaTest/pick-place-v2/SuccessRate,MetaTest/Average/Iteration,Average/MaxReward,MetaTest/Average/EpisodeMeanMinGraspReward,pick-place-v2/MaxReward,MetaTest/Average/AverageReturn,MetaTest/Average/GraspSuccessRate,policy/KL,MetaTest/Average/EpisodeMeanMaxInPlaceReward,Average/EpisodeMeanMaxGraspReward,Average/MinReward,MetaTest/Average/NearObject,MetaTest/pick-place-v2/GraspSuccessRate,MetaTest/Average/StdReturn,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/EpisodeMeanMaxGraspReward,TotalEnvSteps,MetaTest/pick-place-v2/StdReturn,MetaTest/Average/AverageDiscountedReturn,Average/AverageReturn,pick-place-v2/NearObject,pick-place-v2/EpisodeMeanGraspReward,Average/SuccessRate,pick-place-v2/MaxReturn,Average/GraspSuccessRate,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,pick-place-v2/Iteration,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,pick-place-v2/StdReturn,Average/TerminationRate,pick-place-v2/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/pick-place-v2/MaxReturn,Average/NearObject,Average/MaxReturn,MetaTest/pick-place-v2/NearObject,Average/EpisodeMeanMinGraspReward,Average/AverageDiscountedReturn,policy/KLBefore,Average/StdReturn,MetaTest/pick-place-v2/AverageDiscountedReturn,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/AverageReturn,MetaTest/pick-place-v2/MinReturn,MetaTest/pick-place-v2/MaxReward,MetaTest/Average/MaxReward,Average/Iteration,MetaTest/Average/SuccessRate
0.13548705534563188,0.13760865726542812,100,2.8198634582175915e-07,92.67884789521102,0.0,3.3455988872945204e-09,117.7756110741969,100,1,0.1234641074578102,0.0,3.3455988872945204e-09,0.014396676985986689,0.0004684375,50,0.016814063524908614,0.1491154530452378,0.2417728,161.97537181293586,416.604841513821,1.7777065515895293e-05,0.4364369682079582,0.0,50,0.13548705534563188,5.620904,0.016814063524908614,0.1424809393957787,92.67884789521102,0.1462420883263553,0.0,1.3885825437853794e-05,0.13760865726542812,0.1424809393957787,-0.24130437,0.0,1,12.154998478367546,1.7777065515895293e-05,12.154998478367546,410.75787575185876,0.0,0.0068592345,0.15712579517039346,0.1234641074578102,2.8198634582175915e-07,0.1,0.0,141.26399812257478,0.15712579517039346,0.12405930449058836,550000,141.26399812257478,410.75787575185853,416.604841513821,0.08,0.014396676985986689,0.0,818.8981102071973,0.0,0.1462420883263553,10,0.12405930449058836,163.03717878106275,0.0,0.0,740.0785037058337,740.0785037058337,0.08,818.8981102071973,0.1,1.3885825437853794e-05,161.97537181293586,0.0,163.03717878106275,410.75787575185853,0.1491154530452378,410.75787575185876,117.7756110741969,11.445948905361316,11.445948905361316,10,0.0
,0.13584634653046013,100,1.4864048762909525e-08,98.67411423334923,0.0,,,100,,0.14901948180116753,0.0,,0.02342376150080036,0.008217656,,,0.16037605120548246,0.2240929,143.29439762533758,413.94624767450534,,0.48105063719726515,,,,5.614718,,0.14721647256747475,98.67411423334923,,,1.7678068371475496e-05,0.13584634653046013,0.14721647256747475,-0.21587524,,,9.366333405083559,,9.366333405083559,,,0.008100436,,0.14901948180116753,1.4864048762909525e-08,,,,,,600000,,,413.94624767450534,0.12,0.02342376150080036,0.0,1136.0856396613456,0.0,,11,,219.75151931856374,0.0,0.0,,,0.12,1136.0856396613456,,1.7678068371475496e-05,143.29439762533758,0.0,219.75151931856374,,0.16037605120548246,,,,,11,
,0.12458097994934947,100,5.294841840766631e-08,91.34519186676754,0.0,,,100,,0.19026696137961976,0.0,,0.030178628860316845,0.0054538283,,,0.15973933637315813,0.19343156,148.82494418856666,433.631043870542,,0.48056519947701726,,,,5.6067266,,0.1395648766317238,91.34519186676754,,,6.91468688635702e-05,0.12458097994934947,0.1395648766317238,-0.18797773,,,8.835812305625911,,8.835812305625911,,,0.0059535657,,0.19026696137961976,5.294841840766631e-08,,,,,,650000,,,433.631043870542,0.18,0.030178628860316845,0.0,1142.7660557907232,0.0,,12,,223.41654851981016,0.0,0.0,,,0.18,1142.7660557907232,,6.91468688635702e-05,148.82494418856666,0.0,223.41654851981016,,0.15973933637315813,,,,,12,
,0.1277875685633277,100,2.7093682927039946e-08,136.47450527548838,0.0,,,100,,0.20539324002831072,0.0,,0.029999104458203883,0.0006042383,,,0.17429485841557266,0.1962148,148.67359617580428,446.4770792492061,,0.48901316775248593,,,,5.5913625,,0.15140503725007337,136.47450527548838,,,8.183543523298907e-05,0.1277875685633277,0.15140503725007337,-0.19561055,,,8.037239017999305,,8.037239017999305,,,0.006917682,,0.20539324002831072,2.7093682927039946e-08,,,,,,700000,,,446.4770792492061,0.2,0.029999104458203883,0.0,1222.7866059046942,0.0,,13,,172.11353413374474,0.0,0.0,,,0.2,1222.7866059046942,,8.183543523298907e-05,148.67359617580428,0.0,172.11353413374474,,0.17429485841557266,,,,,13,
,0.1272767236526764,100,1.7802612073827262e-08,18.696627850433117,0.01,,,100,,0.21703005560421004,0.01,,0.0373264456047323,-0.004431953,,,0.17469403557763433,0.25007242,141.90767451209248,470.9642301166158,,0.5197017155613233,,,,5.584582,,0.14448815692318814,18.696627850433117,,,0.0002066908153225781,0.1272767236526764,0.14448815692318814,-0.25450438,,,20.535933970742423,,20.535933970742423,,,0.006374772,,0.21703005560421004,1.7802612073827262e-08,,,,,,750000,,,470.9642301166158,0.17,0.0373264456047323,0.01,1000.0050570511437,0.01,,14,,221.09636930366605,0.0,0.0,,,0.17,1000.0050570511437,,0.0002066908153225781,141.90767451209248,0.0,221.09636930366605,,0.17469403557763433,,,,,14,
,0.12858670864837213,100,1.6213325446386972e-10,4.627871261368518,0.0,,,100,,0.23257595153449387,0.01,,0.03405242762418617,-0.0014408984,,,0.1606138244252427,0.24696884,138.3831336908209,435.14356246514564,,0.5148261236543319,,,,5.569657,,0.14098862950462368,4.627871261368518,,,1.559384407623174e-05,0.12858670864837213,0.14098862950462368,-0.24840973,,,19.797377679924715,,19.797377679924715,,,0.0061815674,,0.23257595153449387,1.6213325446386972e-10,,,,,,800000,,,435.14356246514564,0.23,0.03405242762418617,0.0,1706.1367780022588,0.01,,15,,225.63123601713392,0.0,0.0,,,0.23,1706.1367780022588,,1.559384407623174e-05,138.3831336908209,0.0,225.63123601713392,,0.1606138244252427,,,,,15,
,0.11656053753838437,100,1.1002407784551925e-11,71.23670945866075,0.0,,,100,,0.2375851428291738,0.01,,0.04055638744748753,-0.00023902344,,,0.15516895526129038,0.18567765,139.0116427960108,458.7296324973975,,0.4961823445675262,,,,5.555085,,0.1342235346133971,71.23670945866075,,,1.4291027508431728e-05,0.11656053753838437,0.1342235346133971,-0.18591668,,,20.370041509428177,,20.370041509428177,,,0.005338314,,0.2375851428291738,1.1002407784551925e-11,,,,,,850000,,,458.7296324973975,0.21,0.04055638744748753,0.0,1022.4880906793818,0.01,,16,,199.24771642377317,0.0,0.0,,,0.21,1022.4880906793818,,1.4291027508431728e-05,139.0116427960108,0.0,199.24771642377317,,0.15516895526129038,,,,,16,
,0.12625107205684669,100,5.969585344948725e-08,171.8473407312842,0.01,,,100,,0.23535162103864923,0.0,,0.03815399192143436,0.0007390625,,,0.1853361473083654,0.22919157,154.45174760769066,461.3641886604703,,0.4999915825446639,,,,5.5275126,,0.1523506305915954,171.8473407312842,,,0.00015344814679542194,0.12625107205684669,0.1523506305915954,-0.2284525,,,8.870519842036195,,8.870519842036195,,,0.0078446,,0.23535162103864923,5.969585344948725e-08,,,,,,900000,,,461.3641886604703,0.23,0.03815399192143436,0.01,967.9658222743406,0.0,,17,,164.60737280882026,0.0,0.0,,,0.23,967.9658222743406,,0.00015344814679542194,154.45174760769066,0.0,164.60737280882026,,0.1853361473083654,,,,,17,
,0.1287036799149304,100,1.963864097466521e-09,139.37961918917404,0.0,,,100,,0.24600592194343396,0.0,,0.04512763482302585,-0.0013812891,,,0.17478631946803516,0.20575356,142.53659411517398,475.01282071488936,,0.5120498023582134,,,,5.5017557,,0.14990111429056596,139.37961918917404,,,0.00023733541748538394,0.1287036799149304,0.14990111429056596,-0.20713486,,,6.426603050464473,,6.426603050464473,,,0.0066880593,,0.24600592194343396,1.963864097466521e-09,,,,,,950000,,,475.01282071488936,0.21,0.04512763482302585,0.0,1136.7888456189303,0.0,,18,,228.6710138000567,0.0,0.0,,,0.21,1136.7888456189303,,0.00023733541748538394,142.53659411517398,0.0,228.6710138000567,,0.17478631946803516,,,,,18,
,0.12122162699926432,100,1.9375149501079358e-07,141.660764439932,0.0,,,100,,0.2422716990485877,0.01,,0.051627968064147,0.0042689843,,,0.1726043020882759,0.20062274,151.91664197452425,513.0369741186651,,0.5338934872179826,,,,5.4814076,,0.1472228744680637,141.660764439932,,,0.00017591931065019501,0.12122162699926432,0.1472228744680637,-0.19635375,,,7.918089496321342,,7.918089496321342,,,0.006090005,,0.2422716990485877,1.9375149501079358e-07,,,,,,1000000,,,513.0369741186651,0.26,0.051627968064147,0.0,1099.2317052278393,0.01,,19,,226.88664954470818,0.0,0.0,,,0.26,1099.2317052278393,,0.00017591931065019501,151.91664197452425,0.0,226.88664954470818,,0.1726043020882759,,,,,19,
0.118176291282535,0.11051527141065565,100,2.827643014616095e-10,97.65037919717848,0.01,4.2121571199826545e-07,19.09760178728225,100,2,0.27929521656388845,0.01,4.2121571199826545e-07,0.06210294034343037,0.006636875,50,0.05471931418154331,0.19571663237091197,0.16798984,137.84300963652416,486.9006352256471,2.8669675618168927e-05,0.5258290600957374,0.0,50,0.118176291282535,5.4754405,0.05471931418154331,0.1468378577022661,97.65037919717848,0.13963632797091086,0.0,0.00045905537658295616,0.11051527141065565,0.1468378577022661,-0.16135296,0.0,2,6.782401504454621,2.8669675618168927e-05,6.782401504454621,474.5165528136516,0.0,0.006263291,0.16962698801258536,0.27929521656388845,2.827643014616095e-10,0.28,0.0,226.30144762775473,0.16962698801258536,0.26485136036462287,1050000,226.30144762775473,474.5165528136515,486.9006352256471,0.36,0.06210294034343037,0.01,1172.0973338005456,0.01,0.13963632797091086,20,0.26485136036462287,253.56332492244755,0.0,0.0,1005.7603091043756,1005.7603091043756,0.36,1172.0973338005456,0.28,0.00045905537658295616,137.84300963652416,0.0,253.56332492244755,474.5165528136515,0.19571663237091197,474.5165528136516,19.09760178728225,6.895839708572412,6.895839708572412,20,0.0
,0.12357941259946195,100,8.993431002773828e-08,107.3904950085565,0.0,,,100,,0.2595915083237158,0.0,,0.055429140239225454,-0.0018989844,,,0.17609413040564775,0.19019711,143.46127574362782,474.52944740114356,,0.5230260609053203,,,,5.4596624,,0.14564067219080004,107.3904950085565,,,0.0005407803857765152,0.12357941259946195,0.14564067219080004,-0.1920961,,,6.449397614416694,,6.449397614416694,,,0.0059867515,,0.2595915083237158,8.993431002773828e-08,,,,,,1100000,,,474.52944740114356,0.23,0.055429140239225454,0.0,1206.288570965818,0.0,,21,,231.46367946769854,0.0,0.0,,,0.23,1206.288570965818,,0.0005407803857765152,143.46127574362782,0.0,231.46367946769854,,0.17609413040564775,,,,,21,
,0.1055205976856959,100,3.0630672999465175e-08,167.3992448257172,0.0,,,100,,0.30328718094405016,0.0,,0.06942956127990087,0.00491375,,,0.1911076182924326,0.16301484,154.45386790671938,528.6436046701644,,0.510702957506443,,,,5.4486976,,0.14237785232478187,167.3992448257172,,,0.0004663279129997814,0.1055205976856959,0.14237785232478187,-0.1581011,,,6.425404366682235,,6.425404366682235,,,0.009127487,,0.30328718094405016,3.0630672999465175e-08,,,,,,1150000,,,528.6436046701644,0.37,0.06942956127990087,0.0,1108.6543475053468,0.0,,22,,246.7216412981913,0.0,0.0,,,0.37,1108.6543475053468,,0.0004663279129997814,154.45386790671938,0.0,246.7216412981913,,0.1911076182924326,,,,,22,
,0.10898605364536264,100,3.803213654216448e-08,1.0003614151871847,0.01,,,100,,0.2970526245293667,0.01,,0.06834165926480683,-4.953125e-05,,,0.22455810598543902,0.2502172,137.0862040933772,563.706224517482,,0.5603550381157485,,,,5.436066,,0.15398565849713008,1.0003614151871847,,,0.0008399444692479137,0.10898605364536264,0.15398565849713008,-0.25026673,,,22.423816578849625,,22.423816578849625,,,0.0049344674,,0.2970526245293667,3.803213654216448e-08,,,,,,1200000,,,563.706224517482,0.35,0.06834165926480683,0.01,1131.2683727450515,0.01,,23,,315.4622038855996,0.0,0.0,,,0.35,1131.2683727450515,,0.0008399444692479137,137.0862040933772,0.0,315.4622038855996,,0.22455810598543902,,,,,23,
,0.09994605181692767,100,1.722456268797229e-07,13.214813729035328,0.0,,,100,,0.31430833790243695,0.01,,0.07681327451630901,-0.000613125,,,0.17585873525348955,0.21611083,146.86160291651774,537.4420642501142,,0.55407191516022,,,,5.4116735,,0.1320638973714404,13.214813729035328,,,0.0006484935447616569,0.09994605181692767,0.1320638973714404,-0.21672395,,,18.809052294272647,,18.809052294272647,,,0.0065367487,,0.31430833790243695,1.722456268797229e-07,,,,,,1250000,,,537.4420642501142,0.38,0.07681327451630901,0.0,1254.018742655146,0.01,,24,,288.2370202765578,0.0,0.0,,,0.38,1254.018742655146,,0.0006484935447616569,146.86160291651774,0.0,288.2370202765578,,0.17585873525348955,,,,,24,
,0.11357402124667844,100,1.1249206927262116e-09,73.63226571537128,0.01,,,100,,0.29938897604848436,0.0,,0.07564375018454049,-0.009351563,,,0.19446981070286762,0.22147983,146.7993521358267,511.4552823865083,,0.5311324182409973,,,,5.3866243,,0.15040921502935398,73.63226571537128,,,0.0004679342592032001,0.11357402124667844,0.15040921502935398,-0.2308314,,,19.37579677265203,,19.37579677265203,,,0.006620144,,0.29938897604848436,1.1249206927262116e-09,,,,,,1300000,,,511.4552823865083,0.34,0.07564375018454049,0.01,1147.0768140384134,0.0,,25,,284.40315261065604,0.0,0.0,,,0.34,1147.0768140384134,,0.0004679342592032001,146.7993521358267,0.0,284.40315261065604,,0.19446981070286762,,,,,25,
,0.1089159322812931,100,2.7370550086172066e-08,123.65391442270946,0.0,,,100,,0.3256561092980235,0.0,,0.08641418643611137,0.00033695312,,,0.18036382366477682,-0.029209062,164.09157097447843,637.3235263183476,,0.5972165075908393,,,,5.368543,,0.13737696028921642,123.65391442270946,,,0.0019028504797053247,0.1089159322812931,0.13737696028921642,0.029546015,,,5.734051199963678,,5.734051199963678,,,0.011882437,,0.3256561092980235,2.7370550086172066e-08,,,,,,1350000,,,637.3235263183476,0.33,0.08641418643611137,0.0,1402.2374124844725,0.0,,26,,350.22815967356735,0.0,0.0,,,0.33,1402.2374124844725,,0.0019028504797053247,164.09157097447843,0.0,350.22815967356735,,0.18036382366477682,,,,,26,
,0.12422591175068547,100,3.023431423608163e-10,178.9215963501277,0.0,,,100,,0.30739724579716493,0.0,,0.0647538828274677,0.000107578126,,,0.17475047509635944,0.2922265,163.83948151984225,516.5130213603627,,0.5244688599777654,,,,5.3667307,,0.1483745079742257,178.9215963501277,,,0.0003064321710741112,0.12422591175068547,0.1483745079742257,-0.2921189,,,20.590382883495018,,20.590382883495018,,,0.006723982,,0.30739724579716493,3.023431423608163e-10,,,,,,1400000,,,516.5130213603627,0.35,0.0647538828274677,0.0,1207.7920655419198,0.0,,27,,226.72719955166107,0.0,0.0,,,0.35,1207.7920655419198,,0.0003064321710741112,163.83948151984225,0.0,226.72719955166107,,0.17475047509635944,,,,,27,
