MetaTest/Average/EpisodeMeanMaxGraspReward,pick-place-v2/StdReturn,pick-place-v2/GraspSuccessRate,Average/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/TerminationRate,Average/AverageReturn,Average/NearObject,pick-place-v2/MaxReturn,TotalEnvSteps,pick-place-v2/NearObject,pick-place-v2/SuccessRate,Average/MinReturn,policy/KLBefore,MetaTest/pick-place-v2/SuccessRate,pick-place-v2/TerminationRate,pick-place-v2/AverageDiscountedReturn,Average/MaxReturn,MetaTest/Average/StdReturn,Average/NumEpisodes,MetaTest/pick-place-v2/AverageReturn,MetaTest/Average/MinReward,MetaTest/Average/MaxReturn,MetaTest/Average/EpisodeMeanMinGraspReward,Average/EpisodeMeanGraspReward,policy/LossAfter,policy/KL,pick-place-v2/NumEpisodes,MetaTest/pick-place-v2/MaxReturn,MetaTest/pick-place-v2/NearObject,Average/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinGraspReward,Average/MinReward,pick-place-v2/MinReturn,Average/TerminationRate,MetaTest/pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/AverageReturn,Average/EpisodeMeanInPlaceReward,MetaTest/pick-place-v2/StdReturn,MetaTest/pick-place-v2/NumEpisodes,policy/dLoss,MetaTest/pick-place-v2/EpisodeMeanMaxInPlaceReward,MetaTest/pick-place-v2/MaxReward,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/EpisodeMeanMaxInPlaceReward,pick-place-v2/Iteration,MetaTest/pick-place-v2/GraspSuccessRate,pick-place-v2/EpisodeMeanInPlaceReward,MetaTest/Average/MinReturn,pick-place-v2/EpisodeMeanMinGraspReward,MetaTest/pick-place-v2/MinReward,Average/EpisodeMeanMinInPlaceReward,MetaTest/Average/EpisodeMeanInPlaceReward,MetaTest/Average/SuccessRate,Average/EpisodeMeanMaxGraspReward,pick-place-v2/AverageReturn,MetaTest/Average/Iteration,MetaTest/pick-place-v2/MinReturn,LinearFeatureBaseline/ExplainedVariance,pick-place-v2/MaxReward,pick-place-v2/EpisodeMeanGraspReward,MetaTest/Average/EpisodeMeanMinInPlaceReward,Average/Iteration,policy/Entropy,MetaTest/Average/EpisodeMeanGraspReward,pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/TerminationRate,MetaTest/Average/NumEpisodes,pick-place-v2/MinReward,Average/MaxReward,MetaTest/Average/GraspSuccessRate,MetaTest/pick-place-v2/Iteration,MetaTest/pick-place-v2/EpisodeMeanMaxGraspReward,MetaTest/Average/NearObject,pick-place-v2/EpisodeMeanMaxInPlaceReward,MetaTest/Average/MaxReward,pick-place-v2/EpisodeMeanMinInPlaceReward,Average/GraspSuccessRate,MetaTest/pick-place-v2/AverageDiscountedReturn,MetaTest/pick-place-v2/EpisodeMeanGraspReward,MetaTest/pick-place-v2/EpisodeMeanMinInPlaceReward,Average/AverageDiscountedReturn,Average/StdReturn,policy/LossBefore,Average/SuccessRate
0.11051016604158305,87.61612381990717,0.01,0.147071296191346,0.0,441.5217920088533,0.03,675.2441761643955,550000,0.03,0.0,220.0565944382422,0.0,0.0,0.0,179.94120733016968,675.2441761643955,95.13729541466257,100,468.3299588865521,8.480436842889631e-07,650.0983058147526,1.0054118363733834e-05,0.00885317400714279,-0.17643484,0.0060922136,100,650.0983058147526,0.04,1.0710338999758279e-05,1.0054118363733834e-05,7.570566428263569e-08,220.0565944382422,0.0,0.14186118472564696,468.3299588865521,0.14361596706623625,95.13729541466257,50,0.17732468,0.1448907881832878,12.9200226563613,468.3299588865521,0.1448907881832878,10,0.0,0.14361596706623625,143.95527231872543,1.0710338999758279e-05,8.480436842889631e-07,0.14127135711397498,0.14186118472564696,0.0,0.08526375083812857,441.5217920088533,1,143.95527231872543,0.49055834494924944,14.311093481592666,0.00885317400714279,0.14078148153635037,10,5.5970736,0.0105865649294936,0.08526375083812857,0.0,50,7.570566428263569e-08,14.311093481592666,0.0,1,0.11051016604158305,0.04,0.147071296191346,12.9200226563613,0.14127135711397498,0.01,468.3299588865521,0.0105865649294936,0.14078148153635037,179.94120733016968,87.61612381990717,0.00088984374,0.0
,136.88617033067086,0.0,0.15968538229401616,,371.7918524513222,0.1,847.9875130237506,600000,0.1,0.0,124.19465592036536,0.0,,0.0,152.48966330724926,847.9875130237506,,100,,,,,0.013873660487148505,-0.16957161,0.0072742836,100,,,1.1544190416777049e-05,,2.4981632837203844e-11,124.19465592036536,0.0,,,0.14677252357871926,,,0.17075329,,,,,11,,0.14677252357871926,,1.1544190416777049e-05,,0.13870938316126996,,,0.1315305247416605,371.7918524513222,,,0.4859633914257483,15.111632093345786,0.013873660487148505,,11,5.595256,,0.1315305247416605,,,2.4981632837203844e-11,15.111632093345786,,,,,0.15968538229401616,,0.13870938316126996,0.0,,,,152.48966330724926,136.88617033067086,0.0011816797,0.0
,145.64629781560228,0.0,0.15420894391421633,,350.55009676340427,0.13,757.5597130701043,650000,0.13,0.0,102.6783673494069,0.0,,0.0,143.92350684935428,757.5597130701043,,100,,,,,0.017015905321719607,-0.15639472,0.005391509,100,,,9.126795755616373e-06,,1.4373109025487469e-08,102.6783673494069,0.0,,,0.1445157143210294,,,0.15620953,,,,,12,,0.1445157143210294,,9.126795755616373e-06,,0.13707630757163036,,,0.1622448253196468,350.55009676340427,,,0.4641979997395633,11.411250189245106,0.017015905321719607,,12,5.582469,,0.1622448253196468,,,1.4373109025487469e-08,11.411250189245106,,,,,0.15420894391421633,,0.13707630757163036,0.0,,,,143.92350684935428,145.64629781560228,-0.00018519531,0.0
,164.81307747506182,0.0,0.1605528276889469,,346.47255770952256,0.14,833.1928813669367,700000,0.14,0.0,94.60647901202826,0.0,,0.0,135.2970098257778,833.1928813669367,,100,,,,,0.02041346860836564,-0.17003395,0.00616251,100,,,1.712869800963419e-05,,1.8044106069116044e-07,94.60647901202826,0.0,,,0.14939340648956118,,,0.16776387,,,,,13,,0.14939340648956118,,1.712869800963419e-05,,0.13756249322616135,,,0.17743606555870797,346.47255770952256,,,0.4342331961606761,13.568056835101851,0.02041346860836564,,13,5.5678644,,0.17743606555870797,,,1.8044106069116044e-07,13.568056835101851,,,,,0.1605528276889469,,0.13756249322616135,0.0,,,,135.2970098257778,164.81307747506182,-0.002270078,0.0
,198.28365835736582,0.0,0.15004117163105526,,379.69459511008694,0.12,912.7391932877318,750000,0.12,0.0,82.70937551413296,0.0,,0.0,138.59891570891813,912.7391932877318,,100,,,,,0.017957149944937946,-0.13623133,0.0062512835,100,,,1.8667605348291306e-05,,2.222668321340205e-08,82.70937551413296,0.0,,,0.13930885220065647,,,0.13609594,,,,,14,,0.13930885220065647,,1.8667605348291306e-05,,0.13176793458666353,,,0.13801085639755006,379.69459511008694,,,0.4657193301244523,9.2913631522482,0.017957149944937946,,14,5.552384,,0.13801085639755006,,,2.222668321340205e-08,9.2913631522482,,,,,0.15004117163105526,,0.13176793458666353,0.0,,,,138.59891570891813,198.28365835736582,-0.00013539063,0.0
,229.3782300807124,0.02,0.1554469341853365,,378.8202313251501,0.19,974.0943802928022,800000,0.19,0.0,29.12822111516044,0.0,,0.0,135.17379777245384,974.0943802928022,,100,,,,,0.027249448265508635,-0.17618836,0.0065547344,100,,,1.3890157252950412e-05,,5.649709299144258e-09,29.12822111516044,0.0,,,0.14190554610981634,,,0.17677484,,,,,15,,0.14190554610981634,,1.3890157252950412e-05,,0.1301966482745882,,,0.22151480763479367,378.8202313251501,,,0.5081122527730486,21.156926550828675,0.027249448265508635,,15,5.5307307,,0.22151480763479367,,,5.649709299144258e-09,21.156926550828675,,,,,0.1554469341853365,,0.1301966482745882,0.02,,,,135.17379777245384,229.3782300807124,0.0005864844,0.0
,237.09603123445675,0.0,0.15233426610136674,,426.7768225266146,0.16,1005.441497022403,850000,0.16,0.0,44.03627546578562,0.0,,0.0,144.13449672156747,1005.441497022403,,100,,,,,0.023054805038672802,-0.19150493,0.005465697,100,,,1.2754641504845916e-05,,3.427358789803353e-09,44.03627546578562,0.0,,,0.14247652924296955,,,0.1913718,,,,,16,,0.14247652924296955,,1.2754641504845916e-05,,0.13322237491366506,,,0.1692388509648678,426.7768225266146,,,0.5348882409942477,19.878408286674777,0.023054805038672802,,16,5.522042,,0.1692388509648678,,,3.427358789803353e-09,19.878408286674777,,,,,0.15233426610136674,,0.13322237491366506,0.0,,,,144.13449672156747,237.09603123445675,-0.000133125,0.0
,235.89243069714348,0.0,0.1651829407479704,,392.2260869697545,0.18,893.3735592339511,900000,0.18,0.01,14.296746637440354,0.0,,0.0,135.29053271135064,893.3735592339511,,100,,,,,0.0283208515640199,-0.19923212,0.008407985,100,,,3.8782646346398016e-05,,6.295232595378184e-08,14.296746637440354,0.0,,,0.1478899295226753,,,0.19810462,,,,,17,,0.1478899295226753,,3.8782646346398016e-05,,0.1367919794682587,,,0.2180094650381802,392.2260869697545,,,0.53560525418414,20.61049541270262,0.0283208515640199,,17,5.5139875,,0.2180094650381802,,,6.295232595378184e-08,20.61049541270262,,,,,0.1651829407479704,,0.1367919794682587,0.0,,,,135.29053271135064,235.89243069714348,-0.0011275,0.01
,226.65702800297973,0.0,0.16211403530477575,,380.8817941131415,0.18,819.9914993357121,950000,0.18,0.0,17.989770821711623,0.0,,0.0,131.51353037269106,819.9914993357121,,100,,,,,0.0267541767082534,-0.20428836,0.0060862885,100,,,1.5560146316342028e-05,,1.2871292856770414e-07,17.989770821711623,0.0,,,0.1389968476755024,,,0.2035914,,,,,18,,0.1389968476755024,,1.5560146316342028e-05,,0.12448727712071075,,,0.19090444559866124,380.8817941131415,,,0.540385826519596,20.173822234474716,0.0267541767082534,,18,5.495223,,0.19090444559866124,,,1.2871292856770414e-07,20.173822234474716,,,,,0.16211403530477575,,0.12448727712071075,0.0,,,,131.51353037269106,226.65702800297973,-0.00069695315,0.0
,219.47841586114134,0.02,0.1627026893368387,,374.5329064911424,0.22,963.4402085324738,1000000,0.22,0.0,12.361688540612931,0.0,,0.0,130.7014609937968,963.4402085324738,,100,,,,,0.03129569627294002,-0.20039965,0.007052724,100,,,1.619860486716898e-05,,8.93511143445e-08,12.361688540612931,0.0,,,0.1423869204709155,,,0.20286411,,,,,19,,0.1423869204709155,,1.619860486716898e-05,,0.12638242553855775,,,0.21593843831855022,374.5329064911424,,,0.4916497004960999,21.136200314120014,0.03129569627294002,,19,5.48247,,0.21593843831855022,,,8.93511143445e-08,21.136200314120014,,,,,0.1627026893368387,,0.12638242553855775,0.02,,,,130.7014609937968,219.47841586114134,0.0024644532,0.0
0.28598507828480896,240.12374309835133,0.0,0.17626288583188077,0.0,393.7034273983328,0.24,944.768465781775,1050000,0.24,0.01,0.6627097808234492,0.0,0.0,0.0,130.09913107957732,944.768465781775,209.94259888533313,100,368.4836861890817,2.5401151676040873e-08,833.9721461965017,4.9108191453843134e-05,0.03445026495872651,-0.24362719,0.0072935345,100,833.9721461965017,0.26,1.3132197045456998e-05,4.9108191453843134e-05,9.746896925525958e-09,0.6627097808234492,0.0,0.13568423954173153,368.4836861890817,0.1464746211546899,209.94259888533313,50,0.24717626,0.1741438238265326,7.37905028950071,368.48368618908165,0.1741438238265326,20,0.0,0.1464746211546899,15.43231041672296,1.3132197045456998e-05,2.5401151676040873e-08,0.12158593848387463,0.13568423954173153,0.0,0.23337500837499778,393.7034273983328,2,15.43231041672296,0.49236891530142524,22.41444091663078,0.03445026495872651,0.11313668212854983,20,5.4728312,0.03804711485066086,0.23337500837499778,0.0,50,9.746896925525958e-09,22.41444091663078,0.0,2,0.28598507828480896,0.26,0.17626288583188077,7.37905028950071,0.12158593848387463,0.0,368.48368618908165,0.03804711485066086,0.11313668212854983,130.09913107957732,240.12374309835133,0.0035490624,0.01
,243.51820288879148,0.04,0.17365732975584422,,399.57183549249436,0.37,1106.786926448715,1100000,0.37,0.01,20.966524869077578,0.0,,0.0,125.479543498732,1106.786926448715,,100,,,,,0.04926315424475642,-0.2891991,0.007310035,100,,,5.336832783646793e-05,,1.5116399867223847e-07,20.966524869077578,0.0,,,0.13463761233913643,,,0.29027432,,,,,21,,0.13463761233913643,,5.336832783646793e-05,,0.10726104849386209,,,0.29906468158040433,399.57183549249436,,,0.47088860520666553,20.085318777279745,0.04926315424475642,,21,5.463561,,0.29906468158040433,,,1.5116399867223847e-07,20.085318777279745,,,,,0.17365732975584422,,0.10726104849386209,0.04,,,,125.479543498732,243.51820288879148,0.0010751953,0.01
,238.84160349235128,0.0,0.15453025252956615,,390.0571367751604,0.35,996.271505922918,1150000,0.35,0.0,25.20188299466677,0.0,,0.0,133.67645897185753,996.271505922918,,100,,,,,0.05263872778199588,-0.305829,0.006777346,100,,,4.81275672081735e-05,,5.237443952545366e-10,25.20188299466677,0.0,,,0.12724253248238257,,,0.30573845,,,,,22,,0.12724253248238257,,4.81275672081735e-05,,0.10863852933867876,,,0.32122299018213174,390.0571367751604,,,0.48810558011472727,20.109489430494083,0.05263872778199588,,22,5.4573207,,0.32122299018213174,,,5.237443952545366e-10,20.109489430494083,,,,,0.15453025252956615,,0.10863852933867876,0.0,,,,133.67645897185753,238.84160349235128,-9.054688e-05,0.0
,219.8201972258701,0.0,0.16779770159708046,,338.2034707191465,0.32,959.7764542663948,1200000,0.32,0.0,28.299125304014993,0.0,,0.0,121.26732688319393,959.7764542663948,,100,,,,,0.043568091597827416,-0.24748297,0.0072532133,100,,,5.461352589241461e-05,,2.0170780613403154e-09,28.299125304014993,0.0,,,0.14355558906788443,,,0.24868248,,,,,23,,0.14355558906788443,,5.461352589241461e-05,,0.12352696091693702,,,0.288828214981771,338.2034707191465,,,0.5117622152575928,20.55924625406396,0.043568091597827416,,23,5.4526086,,0.288828214981771,,,2.0170780613403154e-09,20.55924625406396,,,,,0.16779770159708046,,0.12352696091693702,0.0,,,,121.26732688319393,219.8201972258701,0.0011995117,0.0
,253.24516816470373,0.0,0.17076234478154514,,382.569093924888,0.38,1059.1982232235475,1250000,0.38,0.0,16.868142887390643,0.0,,0.0,126.60940405075233,1059.1982232235475,,100,,,,,0.05379940727150763,-0.22637028,0.006985924,100,,,0.00016314499868850144,,5.917521374237156e-08,16.868142887390643,0.0,,,0.13926028936790336,,,0.22630306,,,,,24,,0.13926028936790336,,0.00016314499868850144,,0.1189563258456098,,,0.3256395562605908,382.569093924888,,,0.491278959749305,19.962448930061814,0.05379940727150763,,24,5.4319925,,0.3256395562605908,,,5.917521374237156e-08,19.962448930061814,,,,,0.17076234478154514,,0.1189563258456098,0.0,,,,126.60940405075233,253.24516816470373,-6.722656e-05,0.0
,267.24086220620376,0.0,0.15731109081826963,,406.6438801584775,0.37,1135.15469532476,1300000,0.37,0.0,12.748624342312521,0.0,,0.0,124.24978896875608,1135.15469532476,,100,,,,,0.06037601512951908,-0.18336879,0.0069935713,100,,,0.000194598042307854,,2.5683840502059663e-11,12.748624342312521,0.0,,,0.1326791931524878,,,0.1833434,,,,,25,,0.1326791931524878,,0.000194598042307854,,0.1114911231069631,,,0.3346938434669245,406.6438801584775,,,0.5617465131815339,21.107395192465816,0.06037601512951908,,25,5.4059,,0.3346938434669245,,,2.5683840502059663e-11,21.107395192465816,,,,,0.15731109081826963,,0.1114911231069631,0.0,,,,124.24978896875608,267.24086220620376,-2.5390626e-05,0.0
,286.65013124712664,0.01,0.1696104478528306,,467.4851624694569,0.42,1288.8301178982083,1350000,0.42,0.0,17.147506330822956,0.0,,0.0,137.4408744593965,1288.8301178982083,,100,,,,,0.07341379735393755,-0.3409132,0.008721663,100,,,0.0007324113164923794,,4.156568059405978e-08,17.147506330822956,0.0,,,0.13643737681814058,,,0.34120664,,,,,26,,0.13643737681814058,,0.0007324113164923794,,0.11006548215481753,,,0.34670336111280553,467.4851624694569,,,0.5693846343039912,6.507074288518522,0.07341379735393755,,26,5.389603,,0.34670336111280553,,,4.156568059405978e-08,6.507074288518522,,,,,0.1696104478528306,,0.11006548215481753,0.01,,,,137.4408744593965,286.65013124712664,0.0002934375,0.0
,281.50976891335125,0.0,0.1697382797566576,,461.12834381515137,0.42,1160.978529918684,1400000,0.42,0.0,13.178832287885715,0.0,,0.0,136.94344724973715,1160.978529918684,,100,,,,,0.07139380141644566,-0.2226345,0.008831195,100,,,0.0004860800097683742,,6.854511886398025e-11,13.178832287885715,0.0,,,0.14113754070798962,,,0.21998017,,,,,27,,0.14113754070798962,,0.0004860800097683742,,0.11923780102999298,,,0.37917774867402804,461.12834381515137,,,0.5923351463187249,20.560961269408363,0.07139380141644566,,27,5.3758492,,0.37917774867402804,,,6.854511886398025e-11,20.560961269408363,,,,,0.1697382797566576,,0.11923780102999298,0.0,,,,136.94344724973715,281.50976891335125,-0.002654336,0.0
